folio,edad_y,beca,ed_formal,edocony,tot_resi,p0a11,ingtot
20061161640,37, ,3,5,7,4,15752.79
20061161640,11,6,3, ,7,4,15752.79
20061161640,9,6,3, ,7,4,15752.79
20061161640,8,6,3, ,7,4,15752.79
20061161640,5,6,3, ,7,4,15752.79
20061161640,73, ,3,4,7,4,15752.79
20061161650,66, ,1,4,2,0,14138.38
20061161650,25, ,1,6,2,0,14138.38
20061161660,54, ,4,4,4,1,19352.57
20061161660,26, ,4,5,4,1,19352.57
20061161660,29, ,4,5,4,1,19352.57
20061161660,5,6,4, ,4,1,19352.57
20061161670,56, ,3,5,5,0,24316.01
20061161670,52, ,3,5,5,0,24316.01
20061161670,20, ,3,6,5,0,24316.01
20061161670,18, ,3,6,5,0,24316.01
20061161670,13,6,3,6,5,0,24316.01
20061161680,53, ,8,5,3,0,16567.06
20061161680,52, ,8,5,3,0,16567.06
20061161680,14,6,8,6,3,0,16567.06
20061161690,53, ,5,5,4,0,21057.17
20061161690,52, ,5,5,4,0,21057.17
20061161690,22, ,5,6,4,0,21057.17
20061161690,18, ,5,6,4,0,21057.17
20061161700,32, ,7,5,4,2,22867.11
20061161700,28, ,7,5,4,2,22867.11
20061161700,7,4,7, ,4,2,22867.11
20061161700,4, ,7, ,4,2,22867.11
20061161710,26, ,9,5,4,2,8623.39
20061161710,30, ,9,5,4,2,8623.39
20061161710,7,6,9, ,4,2,8623.39
20061161710,3, ,9, ,4,2,8623.39
20061161720,28, ,10,5,4,2,51138.77
20061161720,28, ,10,5,4,2,51138.77
20061161720,7,6,10, ,4,2,51138.77
20061161720,5,6,10, ,4,2,51138.77
20061161730,57, ,3,5,4,0,14198.53
20061161730,53, ,3,5,4,0,14198.53
20061161730,21,3,3,6,4,0,14198.53
20061161730,18,6,3,6,4,0,14198.53
20061161750,44, ,1,2,1,0,8844.07
20061161760,38, ,3,5,6,4,3611.84
20061161760,34, ,3,5,6,4,3611.84
20061161760,10,1,3, ,6,4,3611.84
20061161760,8,6,3, ,6,4,3611.84
20061161760,6,6,3, ,6,4,3611.84
20061161760,0, ,3, ,6,4,3611.84
20061161770,67, ,1,5,5,0,9107.72
20061161770,66, ,1,5,5,0,9107.72
20061161770,35, ,1,6,5,0,9107.72
20061161770,32, ,1,6,5,0,9107.72
20061161770,24, ,1,6,5,0,9107.72
20061161771,29, ,3,5,3,1,6016.32
20061161771,24, ,3,5,3,1,6016.32
20061161771,1, ,3, ,3,1,6016.32
20061161780,35, ,3,5,5,2,5245.25
20061161780,34, ,3,5,5,2,5245.25
20061161780,9,6,3, ,5,2,5245.25
20061161780,13,6,3,6,5,2,5245.25
20061161780,7,6,3, ,5,2,5245.25
20061161810,36, ,4,5,7,4,5847.91
20061161810,33, ,4,5,7,4,5847.91
20061161810,12,1,4,6,7,4,5847.91
20061161810,9,1,4, ,7,4,5847.91
20061161810,8,6,4, ,7,4,5847.91
20061161810,5,6,4, ,7,4,5847.91
20061161810,4, ,4, ,7,4,5847.91
20061161820,66, ,1,5,8,2,22839.01
20061161820,55, ,1,5,8,2,22839.01
20061161820,36, ,1,6,8,2,22839.01
20061161820,23, ,1,6,8,2,22839.01
20061161820,26, ,1,5,8,2,22839.01
20061161820,26, ,1,5,8,2,22839.01
20061161820,4, ,1, ,8,2,22839.01
20061161820,2, ,1, ,8,2,22839.01
20061161830,30, ,3,5,4,2,5278.37
20061161830,26, ,3,5,4,2,5278.37
20061161830,5,6,3, ,4,2,5278.37
20061161830,3, ,3, ,4,2,5278.37
20061161840,28, ,3,5,3,1,5178.11
20061161840,25, ,3,5,3,1,5178.11
20061161840,1, ,3, ,3,1,5178.11
20061161850,46, ,4,5,9,4,16514.83
20061161850,44, ,4,5,9,4,16514.83
20061161850,18, ,4,6,9,4,16514.83
20061161850,16, ,4,6,9,4,16514.83
20061161850,13,1,4,6,9,4,16514.83
20061161850,11,1,4, ,9,4,16514.83
20061161850,9,6,4, ,9,4,16514.83
20061161850,7,6,4, ,9,4,16514.83
20061161850,4, ,4, ,9,4,16514.83
20061161860,36, ,4,5,5,2,14948.15
20061161860,15,1,4,6,5,2,14948.15
20061161860,12,1,4,6,5,2,14948.15
20061161860,10,1,4, ,5,2,14948.15
20061161860,9,6,4, ,5,2,14948.15
20061161870,65, ,4,4,1,0,5635.87
20061161890,63, ,4,5,3,0,11031.96
20061161890,63, ,4,5,3,0,11031.96
20061161890,94, ,4,4,3,0,11031.96
20061161900,44, ,4,5,7,0,12333.49
20061161900,46, ,4,5,7,0,12333.49
20061161900,24, ,4,6,7,0,12333.49
20061161900,21, ,4,6,7,0,12333.49
20061161900,19, ,4,6,7,0,12333.49
20061161900,18, ,4,6,7,0,12333.49
20061161900,15,6,4,6,7,0,12333.49
20061161920,57, ,4,5,5,1,13514.33
20061161920,43, ,4,5,5,1,13514.33
20061161920,20, ,4,6,5,1,13514.33
20061161920,16, ,4,6,5,1,13514.33
20061161920,3, ,4, ,5,1,13514.33
20061161930,72, ,1,4,1,0,6635.55
20061161940,74, ,4,5,2,0,7370.02
20061161940,70, ,4,5,2,0,7370.02
20061161950,35, ,5,5,2,0,12403.64
20061161950,35, ,5,5,2,0,12403.64
20061161960,34, ,3,4,3,1,31645.89
20061161960,11,6,3, ,3,1,31645.89
20061161960,52, ,3,4,3,1,31645.89
20061161970,41, ,9,5,5,2,36108.05
20061161970,40, ,9,5,5,2,36108.05
20061161970,14,6,9,6,5,2,36108.05
20061161970,9,6,9, ,5,2,36108.05
20061161970,7,6,9, ,5,2,36108.05
20061161980,45, ,9,5,6,3,92551.33
20061161980,37, ,9,5,6,3,92551.33
20061161980,12,6,9,6,6,3,92551.33
20061161980,11,6,9, ,6,3,92551.33
20061161980,10,6,9, ,6,3,92551.33
20061161980,0, ,9, ,6,3,92551.33
20061161990,27, ,6,5,5,3,12634.27
20061161990,28, ,6,5,5,3,12634.27
20061161990,9,6,6, ,5,3,12634.27
20061161990,7,6,6, ,5,3,12634.27
20061161990,4, ,6, ,5,3,12634.27
20061162000,23, ,3,6,1,0,8214.36
20061162010,30, ,4,5,7,5,11039.96
20061162010,29, ,4,5,7,5,11039.96
20061162010,11,1,4, ,7,5,11039.96
20061162010,10,1,4, ,7,5,11039.96
20061162010,8,6,4, ,7,5,11039.96
20061162010,6,6,4, ,7,5,11039.96
20061162010,0, ,4, ,7,5,11039.96
20061162020,61, ,4,5,4,1,3928.72
20061162020,48, ,4,5,4,1,3928.72
20061162020,12,1,4,6,4,1,3928.72
20061162020,8,1,4, ,4,1,3928.72
20061162030,32, ,4,5,6,4,15035.82
20061162030,27, ,4,5,6,4,15035.82
20061162030,9,1,4, ,6,4,15035.82
20061162030,7,6,4, ,6,4,15035.82
20061162030,5,6,4, ,6,4,15035.82
20061162030,2, ,4, ,6,4,15035.82
20061162040,45, ,4,5,7,1,14439.18
20061162040,46, ,4,5,7,1,14439.18
20061162040,25, ,4,6,7,1,14439.18
20061162040,21, ,4,6,7,1,14439.18
20061162040,19, ,4,6,7,1,14439.18
20061162040,14, ,4,6,7,1,14439.18
20061162040,11,1,4, ,7,1,14439.18
20061162050,55, ,1,5,9,2,23285.69
20061162050,48, ,1,5,9,2,23285.69
20061162050,21, ,1,6,9,2,23285.69
20061162050,18, ,1,6,9,2,23285.69
20061162050,14, ,1,6,9,2,23285.69
20061162050,13,1,1,6,9,2,23285.69
20061162050,12,6,1,6,9,2,23285.69
20061162050,10,6,1, ,9,2,23285.69
20061162050,6,6,1, ,9,2,23285.69
20061162060,53, ,4,5,5,1,26731.54
20061162060,53, ,4,5,5,1,26731.54
20061162060,21, ,4,6,5,1,26731.54
20061162060,19, ,4,5,5,1,26731.54
20061162060,2, ,4, ,5,1,26731.54
20061162070,38, ,4,1,7,2,16484.72
20061162070,39, ,4,1,7,2,16484.72
20061162070,18, ,4,6,7,2,16484.72
20061162070,17, ,4,6,7,2,16484.72
20061162070,12,6,4,6,7,2,16484.72
20061162070,11,6,4, ,7,2,16484.72
20061162070,10,6,4, ,7,2,16484.72
20061162080,38, ,4,5,4,0,20395.37
20061162080,35, ,4,5,4,0,20395.37
20061162080,18, ,4,6,4,0,20395.37
20061162080,12,1,4,6,4,0,20395.37
20061162090,23, ,3,1,4,2,11431.04
20061162090,22, ,3,1,4,2,11431.04
20061162090,2, ,3, ,4,2,11431.04
20061162090,0, ,3, ,4,2,11431.04
20061162110,49, ,6,5,2,0,279358.1
20061162110,46, ,6,5,2,0,279358.1
20061162130,38, ,5,5,6,3,8899.17
20061162130,36, ,5,5,6,3,8899.17
20061162130,73, ,5,4,6,3,8899.17
20061162130,10,1,5, ,6,3,8899.17
20061162130,7,6,5, ,6,3,8899.17
20061162130,5,6,5, ,6,3,8899.17
20061162150,56, ,1,2,1,0,5640.32
20061162160,44, ,4,5,4,1,9641.18
20061162160,42, ,4,5,4,1,9641.18
20061162160,12,1,4,6,4,1,9641.18
20061162160,7,6,4, ,4,1,9641.18
20061162170,40, ,3,5,6,2,8342.66
20061162170,34, ,3,5,6,2,8342.66
20061162170,16, ,3,6,6,2,8342.66
20061162170,14,6,3,6,6,2,8342.66
20061162170,8,6,3, ,6,2,8342.66
20061162170,2, ,3, ,6,2,8342.66
20061162180,67, ,1,5,2,0,17353.12
20061162180,58, ,1,5,2,0,17353.12
20061162190,58, ,3,4,3,1,9021.52
20061162190,27, ,3,6,3,1,9021.52
20061162190,3, ,3, ,3,1,9021.52
20061162200,42, ,8,3,3,0,16244.06
20061162200,21,4,8,6,3,0,16244.06
20061162200,15,6,8,6,3,0,16244.06
20061162210,27, ,5,5,3,1,12393.62
20061162210,27, ,5,5,3,1,12393.62
20061162210,4, ,5, ,3,1,12393.62
20061162230,44, ,3,5,5,0,20560.81
20061162230,45, ,3,5,5,0,20560.81
20061162230,23,6,3,6,5,0,20560.81
20061162230,18,6,3,6,5,0,20560.81
20061162230,12,6,3,6,5,0,20560.81
20061162240,37, ,6,5,5,2,18049.01
20061162240,37, ,6,5,5,2,18049.01
20061162240,14,6,6,6,5,2,18049.01
20061162240,10,6,6, ,5,2,18049.01
20061162240,4, ,6, ,5,2,18049.01
20061170010,40, ,3,5,8,3,14200.6
20061170010,34, ,3,5,8,3,14200.6
20061170010,18,6,3,6,8,3,14200.6
20061170010,16, ,3,6,8,3,14200.6
20061170010,14,1,3,6,8,3,14200.6
20061170010,10,1,3, ,8,3,14200.6
20061170010,6,6,3, ,8,3,14200.6
20061170010,4, ,3, ,8,3,14200.6
20061170020,40, ,1,5,6,2,28681.32
20061170020,23, ,1,5,6,2,28681.32
20061170020,17,6,1,6,6,2,28681.32
20061170020,13,1,1,6,6,2,28681.32
20061170020,9,1,1, ,6,2,28681.32
20061170020,0, ,1, ,6,2,28681.32
20061170030,31, ,5,5,3,1,5715.52
20061170030,30,6,5,5,3,1,5715.52
20061170030,4, ,5, ,3,1,5715.52
20061170050,43, ,4,5,6,1,21678.83
20061170050,42, ,4,5,6,1,21678.83
20061170050,22, ,4,6,6,1,21678.83
20061170050,16, ,4,6,6,1,21678.83
20061170050,13, ,4,6,6,1,21678.83
20061170050,11,1,4, ,6,1,21678.83
20061170060,51, ,10,6,2,0,82423.68
20061170060,34, ,10,6,2,0,82423.68
20061170070,75, ,5,5,3,0,64424.91
20061170070,70, ,5,5,3,0,64424.91
20061170070,42, ,5,6,3,0,64424.91
20061170080,57, ,5,4,2,0,14681.89
20061170080,17, ,5,6,2,0,14681.89
20061170090,72, ,5,5,3,0,15040.88
20061170090,73, ,5,5,3,0,15040.88
20061170090,40, ,5,6,3,0,15040.88
20061170100,42, ,7,6,4,1,24162.63
20061170100,30, ,7,6,4,1,24162.63
20061170100,29, ,7,6,4,1,24162.63
20061170100,1, ,7, ,4,1,24162.63
20061170110,46, ,5,1,6,1,29645.48
20061170110,38, ,5,1,6,1,29645.48
20061170110,17,1,5,6,6,1,29645.48
20061170110,16,1,5,6,6,1,29645.48
20061170110,13,1,5,6,6,1,29645.48
20061170110,11,1,5, ,6,1,29645.48
20061170120,62, ,4,5,7,1,67377.82
20061170120,61, ,4,5,7,1,67377.82
20061170120,34, ,4,6,7,1,67377.82
20061170120,27,6,4,6,7,1,67377.82
20061170120,22,6,4,5,7,1,67377.82
20061170120,18, ,4,5,7,1,67377.82
20061170120,0, ,4, ,7,1,67377.82
20061170130,33, ,3,5,4,2,13837.59
20061170130,31, ,3,5,4,2,13837.59
20061170130,8,6,3, ,4,2,13837.59
20061170130,7,6,3, ,4,2,13837.59
20061170140,69, ,4,5,6,2,10459.38
20061170140,67, ,4,5,6,2,10459.38
20061170140,28, ,4,5,6,2,10459.38
20061170140,30, ,4,5,6,2,10459.38
20061170140,11,6,4, ,6,2,10459.38
20061170140,0, ,4, ,6,2,10459.38
20061170150,50, ,5,5,4,0,47649.46
20061170150,51, ,5,5,4,0,47649.46
20061170150,21, ,5,6,4,0,47649.46
20061170150,80, ,5,4,4,0,47649.46
20061170160,46, ,10,5,4,2,43077.07
20061170160,36, ,10,5,4,2,43077.07
20061170160,11,6,10, ,4,2,43077.07
20061170160,5,6,10, ,4,2,43077.07
20061170170,48, ,10,5,3,1,39607.52
20061170170,33, ,10,5,3,1,39607.52
20061170170,0, ,10, ,3,1,39607.52
20061170180,42, ,8,2,2,0,28116.29
20061170180,23, ,8,6,2,0,28116.29
20061170200,40, ,9,5,4,2,54146.98
20061170200,37, ,9,5,4,2,54146.98
20061170200,6,6,9, ,4,2,54146.98
20061170200,5,6,9, ,4,2,54146.98
20061170210,79, ,1,5,3,0,4557.37
20061170210,77, ,1,5,3,0,4557.37
20061170210,51, ,1,2,3,0,4557.37
20061170230,70, ,4,4,4,1,11130.22
20061170230,32, ,4,5,4,1,11130.22
20061170230,4, ,4, ,4,1,11130.22
20061170230,36, ,4,5,4,1,11130.22
20061170240,60, ,4,1,2,0,6166.73
20061170240,47, ,4,1,2,0,6166.73
20061170250,80, ,1,4,3,0,4612.52
20061170250,76, ,1,6,3,0,4612.52
20061170250,50, ,1,2,3,0,4612.52
20061170280,62, ,4,5,1,0,4512.27
20061170290,44, ,5,5,6,1,27124.18
20061170290,46, ,5,5,6,1,27124.18
20061170290,22, ,5,6,6,1,27124.18
20061170290,18, ,5,6,6,1,27124.18
20061170290,15,6,5,6,6,1,27124.18
20061170290,8,6,5, ,6,1,27124.18
20061170300,52, ,1,4,2,0,6678.15
20061170300,23, ,1,6,2,0,6678.15
20061170310,38, ,3,5,6,3,14389.07
20061170310,38, ,3,5,6,3,14389.07
20061170310,19, ,3,6,6,3,14389.07
20061170310,11,1,3, ,6,3,14389.07
20061170310,8,6,3, ,6,3,14389.07
20061170310,8,6,3, ,6,3,14389.07
20061170320,68, ,1,5,2,0,13846.66
20061170320,58, ,1,5,2,0,13846.66
20061170330,38, ,5,5,5,3,26760.66
20061170330,26, ,5,5,5,3,26760.66
20061170330,4, ,5, ,5,3,26760.66
20061170330,2, ,5, ,5,3,26760.66
20061170330,0, ,5, ,5,3,26760.66
20061170340,80, ,4,4,3,0,12233.22
20061170340,45, ,4,6,3,0,12233.22
20061170340,42, ,4,6,3,0,12233.22
20061170350,65, ,4,4,1,0,13391.4
20061170360,23, ,10,5,2,0,33892.02
20061170360,17, ,10,5,2,0,33892.02
20061170370,65, ,4,4,5,0,52750.84
20061170370,43, ,4,5,5,0,52750.84
20061170370,42, ,4,5,5,0,52750.84
20061170370,19,6,4,6,5,0,52750.84
20061170370,16,6,4,6,5,0,52750.84
20061170380,40, ,4,2,3,0,4512.24
20061170380,17, ,4,5,3,0,4512.24
20061170380,15, ,4,5,3,0,4512.24
20061170390,63, ,1,5,2,0,5695.51
20061170390,62, ,1,5,2,0,5695.51
20061170391,36, ,7,2,8,5,5414.69
20061170391,15,6,7,6,8,5,5414.69
20061170391,14, ,7,6,8,5,5414.69
20061170391,11,6,7, ,8,5,5414.69
20061170391,9,6,7, ,8,5,5414.69
20061170391,7,6,7, ,8,5,5414.69
20061170391,4, ,7, ,8,5,5414.69
20061170391,1, ,7, ,8,5,5414.69
20061170400,80, ,1,5,2,0,11565.42
20061170400,78, ,1,5,2,0,11565.42
20061170401,39, ,10,5,5,3,46113.1
20061170401,32, ,10,5,5,3,46113.1
20061170401,9,4,10, ,5,3,46113.1
20061170401,6,6,10, ,5,3,46113.1
20061170401,1, ,10, ,5,3,46113.1
20061170410,45, ,4,5,5,1,16143.8
20061170410,46, ,4,5,5,1,16143.8
20061170410,18, ,4,6,5,1,16143.8
20061170410,14,6,4,6,5,1,16143.8
20061170410,4, ,4, ,5,1,16143.8
20061170420,37, ,3,5,3,1,14918.51
20061170420,27, ,3,5,3,1,14918.51
20061170420,2, ,3, ,3,1,14918.51
20061170430,43, ,1,6,1,0,5569.16
20061170440,53, ,4,1,12,5,34894.68
20061170440,49, ,4,1,12,5,34894.68
20061170440,20, ,4,6,12,5,34894.68
20061170440,19, ,4,6,12,5,34894.68
20061170440,17, ,4,6,12,5,34894.68
20061170440,14,6,4,6,12,5,34894.68
20061170440,12,6,4,6,12,5,34894.68
20061170440,11,6,4, ,12,5,34894.68
20061170440,7,6,4, ,12,5,34894.68
20061170440,5, ,4, ,12,5,34894.68
20061170440,4, ,4, ,12,5,34894.68
20061170440,3, ,4, ,12,5,34894.68
20061170450,43, ,3,5,3,1,17729.18
20061170450,31, ,3,5,3,1,17729.18
20061170450,3, ,3, ,3,1,17729.18
20061170460,49, ,8,5,2,0,95846.21
20061170460,44, ,8,5,2,0,95846.21
20061170480,42, ,5,5,5,0,20460.08
20061170480,41, ,5,5,5,0,20460.08
20061170480,18,6,5,6,5,0,20460.08
20061170480,15,6,5,6,5,0,20460.08
20061170480,14,6,5,6,5,0,20460.08
20061170490,57, ,1,5,3,0,5936.13
20061170490,77, ,1,4,3,0,5936.13
20061170490,54, ,1,5,3,0,5936.13
20061170500,33, ,5,5,7,5,14383.57
20061170500,31, ,5,5,7,5,14383.57
20061170500,8,6,5, ,7,5,14383.57
20061170500,7,6,5, ,7,5,14383.57
20061170500,6,6,5, ,7,5,14383.57
20061170500,4, ,5, ,7,5,14383.57
20061170500,0, ,5, ,7,5,14383.57
20061170520,88, ,4,4,1,0,10227.75
20061170530,34, ,5,5,5,3,17728.18
20061170530,34, ,5,5,5,3,17728.18
20061170530,10,6,5, ,5,3,17728.18
20061170530,5,6,5, ,5,3,17728.18
20061170530,1, ,5, ,5,3,17728.18
20061170540,34, ,4,3,4,0,31044.27
20061170540,21, ,4,5,4,0,31044.27
20061170540,42, ,4,5,4,0,31044.27
20061170540,21, ,4,6,4,0,31044.27
20061170550,36, ,8,5,4,1,15948.29
20061170550,36, ,8,5,4,1,15948.29
20061170550,13,6,8,6,4,1,15948.29
20061170550,8,2,8, ,4,1,15948.29
20061170560,32, ,3,5,6,3,68180.51
20061170560,35, ,3,5,6,3,68180.51
20061170560,13,6,3,6,6,3,68180.51
20061170560,11,6,3, ,6,3,68180.51
20061170560,9,6,3, ,6,3,68180.51
20061170560,8,6,3, ,6,3,68180.51
20061170570,41, ,5,5,6,1,26808.76
20061170570,41, ,5,5,6,1,26808.76
20061170570,22, ,5,2,6,1,26808.76
20061170570,21, ,5,6,6,1,26808.76
20061170570,20, ,5,6,6,1,26808.76
20061170570,2, ,5, ,6,1,26808.76
20061170600,52, ,1,1,3,0,13793.98
20061170600,69, ,1,1,3,0,13793.98
20061170600,16, ,1,6,3,0,13793.98
20061170610,59, ,1,5,2,0,11708.84
20061170610,57, ,1,5,2,0,11708.84
20061170630,38, ,8,5,5,2,18225.51
20061170630,32, ,8,5,5,2,18225.51
20061170630,15,6,8,6,5,2,18225.51
20061170630,9,6,8, ,5,2,18225.51
20061170630,6,6,8, ,5,2,18225.51
20061170640,45, ,4,5,6,1,20154.68
20061170640,41, ,4,5,6,1,20154.68
20061170640,24, ,4,5,6,1,20154.68
20061170640,23, ,4,5,6,1,20154.68
20061170640,17,6,4,5,6,1,20154.68
20061170640,9,6,4, ,6,1,20154.68
20061170650,27, ,4,5,5,3,15542.19
20061170650,28, ,4,5,5,3,15542.19
20061170650,6,6,4, ,5,3,15542.19
20061170650,4, ,4, ,5,3,15542.19
20061170650,2, ,4, ,5,3,15542.19
20061170660,34, ,3,5,6,4,10528.59
20061170660,29, ,3,5,6,4,10528.59
20061170660,9,6,3, ,6,4,10528.59
20061170660,7,6,3, ,6,4,10528.59
20061170660,5,6,3, ,6,4,10528.59
20061170660,1, ,3, ,6,4,10528.59
20061170670,47, ,3,5,6,1,26511.97
20061170670,16,1,3,6,6,1,26511.97
20061170670,14,1,3,6,6,1,26511.97
20061170670,12,6,3,6,6,1,26511.97
20061170670,10,6,3, ,6,1,26511.97
20061170670,23, ,3,6,6,1,26511.97
20061170680,37, ,6,5,4,1,21057.17
20061170680,39, ,6,5,4,1,21057.17
20061170680,15,6,6,6,4,1,21057.17
20061170680,5,6,6, ,4,1,21057.17
20061170690,48, ,6,3,2,0,54347.67
20061170690,28, ,6,6,2,0,54347.67
20061170700,55, ,3,5,9,4,23985.1
20061170700,56, ,3,5,9,4,23985.1
20061170700,28, ,3,6,9,4,23985.1
20061170700,7,6,3, ,9,4,23985.1
20061170700,5,6,3, ,9,4,23985.1
20061170700,3, ,3, ,9,4,23985.1
20061170700,26, ,3,6,9,4,23985.1
20061170700,3, ,3, ,9,4,23985.1
20061170700,21, ,3,6,9,4,23985.1
20061170720,35, ,10,6,3,1,50837.95
20061170720,28, ,10,6,3,1,50837.95
20061170720,2, ,10, ,3,1,50837.95
20061170730,48, ,10,5,1,0,116235.49
20061170750,75, ,6,6,2,0,25569.46
20061170750,27, ,6,6,2,0,25569.46
20061170760,64, ,10,5,2,0,19285.43
20061170760,64, ,10,5,2,0,19285.43
20061170770,35, ,8,5,6,3,18048.96
20061170770,38, ,8,5,6,3,18048.96
20061170770,13,6,8,6,6,3,18048.96
20061170770,8,6,8, ,6,3,18048.96
20061170770,4, ,8, ,6,3,18048.96
20061170770,4, ,8, ,6,3,18048.96
20061170780,74, ,3,5,3,0,10137.56
20061170780,64, ,3,5,3,0,10137.56
20061170780,18, ,3,6,3,0,10137.56
20061170790,35, ,3,5,6,4,44492.74
20061170790,12,6,3,6,6,4,44492.74
20061170790,10,6,3, ,6,4,44492.74
20061170790,7,6,3, ,6,4,44492.74
20061170790,5,6,3, ,6,4,44492.74
20061170790,3, ,3, ,6,4,44492.74
20061170800,63, ,4,4,4,0,35763.23
20061170800,64, ,4,6,4,0,35763.23
20061170800,16, ,4,1,4,0,35763.23
20061170800,23, ,4,1,4,0,35763.23
20061170810,35, ,3,5,6,2,17835.12
20061170810,36, ,3,5,6,2,17835.12
20061170810,13,6,3,6,6,2,17835.12
20061170810,12,6,3,6,6,2,17835.12
20061170810,8,6,3, ,6,2,17835.12
20061170810,5,6,3, ,6,2,17835.12
20061170820,62, ,1,5,2,0,23243.2
20061170820,61, ,1,5,2,0,23243.2
20061170830,33, ,5,5,5,3,22501.19
20061170830,30, ,5,5,5,3,22501.19
20061170830,9,6,5, ,5,3,22501.19
20061170830,3, ,5, ,5,3,22501.19
20061170830,0, ,5, ,5,3,22501.19
20061170840,41, ,4,1,3,1,19066.77
20061170840,22, ,4,1,3,1,19066.77
20061170840,5,6,4, ,3,1,19066.77
20061170841,17, ,3,6,1,0,16218.02
20061170850,75, ,1,5,2,0,16829.78
20061170850,74, ,1,5,2,0,16829.78
20061170851,34, ,1,5,5,0,19989.23
20061170851,37, ,1,5,5,0,19989.23
20061170851,15,6,1,6,5,0,19989.23
20061170851,14,6,1,6,5,0,19989.23
20061170851,12,6,1,6,5,0,19989.23
20061170860,32, ,5,5,5,2,26245.26
20061170860,30, ,5,5,5,2,26245.26
20061170860,13,6,5,6,5,2,26245.26
20061170860,11,6,5, ,5,2,26245.26
20061170860,7,6,5, ,5,2,26245.26
20061170870,48, ,4,5,7,2,30202.01
20061170870,18,6,4,6,7,2,30202.01
20061170870,17, ,4,6,7,2,30202.01
20061170870,14, ,4,6,7,2,30202.01
20061170870,12,6,4,6,7,2,30202.01
20061170870,9,6,4, ,7,2,30202.01
20061170870,7,6,4, ,7,2,30202.01
20061170871,24, ,3,5,4,2,17498.54
20061170871,21, ,3,5,4,2,17498.54
20061170871,3, ,3, ,4,2,17498.54
20061170871,1, ,3, ,4,2,17498.54
20061170872,23, ,3,5,3,1,15341.61
20061170872,24, ,3,5,3,1,15341.61
20061170872,1, ,3, ,3,1,15341.61
20061170880,29, ,4,6,4,3,27650.17
20061170880,10,6,4, ,4,3,27650.17
20061170880,8,6,4, ,4,3,27650.17
20061170880,0, ,4, ,4,3,27650.17
20061170890,82, ,3,4,1,0,21899.44
20061170900,58, ,3,5,4,0,30772.56
20061170900,57, ,3,5,4,0,30772.56
20061170900,22, ,3,6,4,0,30772.56
20061170900,20,6,3,6,4,0,30772.56
20061170910,36, ,7,3,2,0,94255.76
20061170910,31, ,7,6,2,0,94255.76
20061170920,83, ,1,4,2,0,43297.73
20061170920,57, ,1,6,2,0,43297.73
20061170930,59, ,5,6,1,0,33323.06
20061170940,28, ,4,5,5,3,23815.75
20061170940,28, ,4,5,5,3,23815.75
20061170940,4, ,4, ,5,3,23815.75
20061170940,3, ,4, ,5,3,23815.75
20061170940,1, ,4, ,5,3,23815.75
20061170960,51, ,3,5,12,5,69041.38
20061170960,51, ,3,5,12,5,69041.38
20061170960,30, ,3,6,12,5,69041.38
20061170960,24, ,3,5,12,5,69041.38
20061170960,23, ,3,6,12,5,69041.38
20061170960,30, ,3,5,12,5,69041.38
20061170960,7,6,3, ,12,5,69041.38
20061170960,4, ,3, ,12,5,69041.38
20061170960,2, ,3, ,12,5,69041.38
20061170960,2, ,3, ,12,5,69041.38
20061170960,27, ,3,6,12,5,69041.38
20061170960,11,6,3, ,12,5,69041.38
20061170970,33, ,5,6,3,1,16685.81
20061170970,14,6,5,6,3,1,16685.81
20061170970,0, ,5, ,3,1,16685.81
20061170971,41, ,8,6,7,2,29763.82
20061170971,31, ,8,6,7,2,29763.82
20061170971,13,6,8,6,7,2,29763.82
20061170971,12,6,8,6,7,2,29763.82
20061170971,13,6,8,6,7,2,29763.82
20061170971,4, ,8, ,7,2,29763.82
20061170971,2, ,8, ,7,2,29763.82
20061170972,30, ,5,2,2,1,10804.33
20061170972,7,6,5, ,2,1,10804.33
20061170980,59, ,6,6,2,0,67743.89
20061170980,59, ,6,6,2,0,67743.89
20061170990,48, ,10,5,4,0,123411.98
20061170990,56, ,10,5,4,0,123411.98
20061170990,23,6,10,6,4,0,123411.98
20061170990,22, ,10,6,4,0,123411.98
20061171000,49, ,3,5,6,1,142486.82
20061171000,49, ,3,5,6,1,142486.82
20061171000,21, ,3,6,6,1,142486.82
20061171000,19, ,3,6,6,1,142486.82
20061171000,18, ,3,6,6,1,142486.82
20061171000,9,6,3, ,6,1,142486.82
20061171020,59, ,6,5,4,0,96351.62
20061171020,64, ,6,5,4,0,96351.62
20061171020,29, ,6,2,4,0,96351.62
20061171020,25, ,6,6,4,0,96351.62
20061171030,53, ,7,5,5,0,281895.08
20061171030,52, ,7,5,5,0,281895.08
20061171030,22,6,7,6,5,0,281895.08
20061171030,17,6,7,6,5,0,281895.08
20061171030,16,6,7,6,5,0,281895.08
20061171040,55, ,1,6,3,0,35143.98
20061171040,84, ,1,4,3,0,35143.98
20061171040,24,6,1,6,3,0,35143.98
20061171041,49, ,3,2,3,0,30099.67
20061171041,30, ,3,6,3,0,30099.67
20061171041,25, ,3,6,3,0,30099.67
20061171050,67, ,4,2,2,0,18866.21
20061171050,26, ,4,6,2,0,18866.21
20061171060,60, ,4,5,12,5,59967.78
20061171060,64, ,4,5,12,5,59967.78
20061171060,31,6,4,5,12,5,59967.78
20061171060,33, ,4,5,12,5,59967.78
20061171060,28, ,4,5,12,5,59967.78
