folio,edad_y,beca,ed_formal,edocony,tot_resi,p0a11,ingtot
20062240130,16,6,3,6,5,0,8726.0
20062240130,14,6,3,6,5,0,8726.0
20062240140,11,6,4, ,5,3,14064.46
20062240140,6,6,4, ,5,3,14064.46
20062240140,5,6,4, ,5,3,14064.46
20062240150,6,6,3, ,5,3,96131.91
20062240160,7,6,6, ,4,2,11433.06
20062240170,6,6,5, ,3,1,9683.29
20062240210,50,6,2,4,4,1,18046.81
20062240210,6,6,2, ,4,1,18046.81
20062240211,6,6,4, ,4,2,13056.19
20062240220,13,6,3,6,7,4,163328.5
20062240220,10,6,3, ,7,4,163328.5
20062240220,8,6,3, ,7,4,163328.5
20062240220,5,6,3, ,7,4,163328.5
20062240230,19,6,5,6,8,2,51956.81
20062240230,16,6,5,6,8,2,51956.81
20062240230,13,6,5,6,8,2,51956.81
20062240230,9,6,5, ,8,2,51956.81
20062240250,5,6,5, ,4,2,10636.51
20062240250,6,6,5, ,4,2,10636.51
20062240300,15,6,10,6,4,1,37555.7
20062240320,14,6,3,6,4,1,21288.3
20062240320,10,6,3, ,4,1,21288.3
20062240330,13,6,7,6,4,1,35709.59
20062240330,9,6,7, ,4,1,35709.59
20062240350,16,6,6,6,4,1,43135.58
20062240350,11,6,6, ,4,1,43135.58
20062240360,17,6,7,6,3,0,57364.58
20062240380,6,6,8, ,4,2,31649.56
20062240380,5,6,8, ,4,2,31649.56
20062240400,15,6,7,6,4,1,33875.66
20062240410,22,6,5,6,4,0,42747.87
20062240410,17,6,5,6,4,0,42747.87
20062240440,45,6,9,2,6,1,38315.68
20062240440,14,6,9,6,6,1,38315.68
20062240440,14,6,9,6,6,1,38315.68
20062240440,10,6,9, ,6,1,38315.68
20062240481,16,6,5,6,4,1,7925.5
20062240481,11,6,5, ,4,1,7925.5
20062240490,8,6,4, ,8,3,11133.61
20062240490,5,6,4, ,8,3,11133.61
20062250030,5,6,4, ,6,2,10925.74
20062250060,5,6,4, ,4,2,12040.21
20062250070,10,6,4, ,8,3,21901.52
20062250070,6,6,4, ,8,3,21901.52
20062250080,7,6,4, ,6,4,7513.46
20062250090,14,6,5,6,3,0,14860.36
20062250110,19,6,10,6,5,0,71253.57
20062250110,14,6,10,6,5,0,71253.57
20062250120,23,6,10,6,4,1,207002.01
20062250120,7,6,10, ,4,1,207002.01
20062250130,17,6,10,6,4,0,114310.48
20062250150,12,6,11,6,6,1,267726.69
20062250150,6,6,11, ,6,1,267726.69
20062250160,5,6,6, ,4,2,57155.25
20062250170,17,6,5,6,4,0,42500.42
20062250210,12,6,4,6,3,1,20776.52
20062250210,9,6,4, ,3,1,20776.52
20062250230,11,6,1, ,7,1,74793.19
20062250230,12,6,1,6,7,1,74793.19
20062250240,8,6,7, ,4,1,46827.03
20062250240,18,6,7,6,4,1,46827.03
20062250270,21,6,9,6,3,0,7520.4
20062250270,21,6,9,6,3,0,7520.4
20062250270,20,6,9,6,3,0,7520.4
20062250300,14,6,9,6,4,0,74652.81
20062250300,12,6,9,6,4,0,74652.81
20062250320,14,6,5,6,8,1,94437.29
20062250320,13,6,5,6,8,1,94437.29
20062250320,6,6,5, ,8,1,94437.29
20062250330,5,6,6, ,3,1,32193.89
20062250340,6,6,7, ,4,2,37133.82
20062250350,12,6,3,6,8,3,32041.97
20062250350,10,6,3, ,8,3,32041.97
20062250360,7,6,5, ,6,2,15472.02
20062250390,5,6,5, ,3,1,12032.68
20062250420,24,6,6,6,4,0,99107.0
20062260010,15,6,3,6,9,4,14001.04
20062260010,13,6,3,6,9,4,14001.04
20062260010,10,6,3, ,9,4,14001.04
20062260010,8,6,3, ,9,4,14001.04
20062260010,5,6,3, ,9,4,14001.04
20062260030,8,6,4, ,7,3,12749.62
20062260030,5,6,4, ,7,3,12749.62
20062260080,9,6,1, ,4,2,5306.62
20062260080,5,6,1, ,4,2,5306.62
20062260120,5,6,5, ,4,2,8677.61
20062260130,7,6,4, ,6,3,17450.41
20062260130,6,6,4, ,6,3,17450.41
20062260140,12,6,3,6,3,0,18389.94
20062260180,9,6,3, ,7,4,32573.45
20062260200,13,6,3,6,6,2,28043.17
20062260200,12,6,3,6,6,2,28043.17
20062260200,8,6,3, ,6,2,28043.17
20062260200,5,6,3, ,6,2,28043.17
20062260210,12,6,3,6,6,3,24466.41
20062260210,8,6,3, ,6,3,24466.41
20062260210,5,6,3, ,6,3,24466.41
20062260220,8,6,3, ,8,5,17758.27
20062260220,6,6,3, ,8,5,17758.27
20062260230,13,6,3,6,4,0,33281.37
20062260250,14,6,3,6,6,0,18257.57
20062260260,12,6,5,6,5,2,13185.79
20062260260,10,6,5, ,5,2,13185.79
20062260260,7,6,5, ,5,2,13185.79
20062260280,11,6,4, ,6,4,27555.38
20062260280,9,6,4, ,6,4,27555.38
20062260280,6,6,4, ,6,4,27555.38
20062260300,9,6,10, ,5,3,72446.79
20062260300,7,6,10, ,5,3,72446.79
20062260300,5,6,10, ,5,3,72446.79
20062260310,17,6,8,6,4,0,80270.96
20062260310,15,6,8,6,4,0,80270.96
20062260440,9,6,1, ,6,3,30146.9
20062260440,8,6,1, ,6,3,30146.9
20062260460,5,6,8, ,3,1,33631.24
20062260470,15,6,5,6,6,2,33490.96
20062260470,9,6,5, ,6,2,33490.96
20062260470,5,6,5, ,6,2,33490.96
20062260480,20,6,4,6,4,1,53094.22
20062260480,18,6,4,6,4,1,53094.22
20062260480,9,6,4, ,4,1,53094.22
20062260500,17,6,5,6,6,1,59333.19
20062260500,13,6,5,6,6,1,59333.19
20062260500,12,6,5,6,6,1,59333.19
20062260500,10,6,5, ,6,1,59333.19
20062260510,16,6,6,6,6,3,47324.4
20062260510,11,6,6, ,6,3,47324.4
20062260510,10,6,6, ,6,3,47324.4
20062260520,17,6,8,6,5,1,44905.05
20062260520,15,6,8,6,5,1,44905.05
20062260520,12,6,8,6,5,1,44905.05
20062260530,10,6,5, ,4,2,24416.27
20062260530,7,6,5, ,4,2,24416.27
20062260540,12,6,1,6,2,0,6875.7
20062260580,5,6,5, ,3,1,11246.57
20062270030,9,6,3, ,5,3,6669.68
20062270030,5,6,3, ,5,3,6669.68
20062270050,56,6,4,5,2,0,8181.28
20062270070,8,6,1, ,5,3,23235.11
20062270070,6,6,1, ,5,3,23235.11
20062270080,8,6,3, ,5,2,31284.95
20062270080,6,6,3, ,5,2,31284.95
20062270090,7,6,1, ,4,3,5860.92
20062270090,6,6,1, ,4,3,5860.92
20062270110,11,6,1, ,3,1,9259.25
20062270120,13,6,3,6,5,2,25007.93
20062270120,11,6,3, ,5,2,25007.93
20062270150,8,6,3, ,4,2,14268.78
20062270150,6,6,3, ,4,2,14268.78
20062270170,10,6,3, ,6,4,23992.64
20062270170,8,6,3, ,6,4,23992.64
20062270170,6,6,3, ,6,4,23992.64
20062270200,5,6,4, ,6,2,29435.97
20062270210,10,6,5, ,3,2,35486.4
20062270210,8,6,5, ,3,2,35486.4
20062270250,5,6,4, ,7,2,63226.59
20062270260,15,6,3,6,5,1,18349.86
20062270260,9,6,3, ,5,1,18349.86
20062270270,16,6,3,6,3,0,35596.64
20062270280,9,6,5, ,6,1,59862.46
20062270320,20,6,11,6,5,0,144972.48
20062270320,19,6,11,6,5,0,144972.48
20062270321,29,6,9,6,1,0,12032.64
20062270330,27,6,10,6,6,1,47127.94
20062270330,8,6,10, ,6,1,47127.94
20062270340,22,6,3,6,6,1,124692.43
20062270350,18,6,10,6,4,0,54140.5
20062270350,18,6,10,6,4,0,54140.5
20062270360,17,6,10,6,3,0,27755.31
20062270370,14,6,6,6,6,1,55591.95
20062270370,10,6,6, ,6,1,55591.95
20062270380,12,6,5,6,5,2,38228.73
20062270380,11,6,5, ,5,2,38228.73
20062270380,5,6,5, ,5,2,38228.73
20062270390,9,6,10, ,3,1,23077.67
20062270410,17,6,7,6,2,0,29525.28
20062270410,18,6,7,6,2,0,29525.28
20062270420,10,6,4, ,2,1,23864.88
20062270440,14,6,6,1,4,1,34594.04
20062270440,11,6,6, ,4,1,34594.04
20062270460,6,6,8, ,5,3,68611.12
20062270470,10,6,7, ,4,1,65183.91
20062270480,23,6,10,6,2,0,46932.3
20062270500,12,6,11,6,4,1,61303.45
20062270500,8,6,11, ,4,1,61303.45
20062270530,10,6,4, ,4,1,13536.79
20062270540,7,6,5, ,7,4,15289.6
20062270540,5,6,5, ,7,4,15289.6
20062270550,8,6,3, ,6,2,29319.66
20062270550,6,6,3, ,6,2,29319.66
20062280010,8,6,3, ,11,6,17411.64
20062280010,6,6,3, ,11,6,17411.64
20062280030,8,6,4, ,10,4,22383.13
20062280030,7,6,4, ,10,4,22383.13
20062280040,47,6,4,5,10,3,21131.89
20062280040,8,6,4, ,10,3,21131.89
20062280050,8,6,4, ,6,4,4881.74
20062280050,6,6,4, ,6,4,4881.74
20062280060,10,6,1, ,6,5,5091.44
20062280060,9,6,1, ,6,5,5091.44
20062280060,7,6,1, ,6,5,5091.44
20062280100,8,6,1, ,10,7,6034.13
20062280100,6,6,1, ,10,7,6034.13
20062280120,29,6,4,6,7,0,42924.25
20062280120,26,6,4,6,7,0,42924.25
20062280130,6,6,3, ,8,5,30649.46
20062280140,15,6,5,6,5,0,77460.67
20062280140,13,6,5,6,5,0,77460.67
20062280140,12,6,5,6,5,0,77460.67
20062280160,20,6,1,6,4,0,39723.17
20062280190,15,6,10,6,3,1,53565.83
20062280190,7,6,10, ,3,1,53565.83
20062280210,18,6,10,6,6,2,58963.2
20062280210,16,6,10,6,6,2,58963.2
20062280210,11,6,10, ,6,2,58963.2
20062280210,6,6,10, ,6,2,58963.2
20062280220,9,6,10, ,4,2,90738.1
20062280230,17,6,10,6,5,0,65734.79
20062280230,15,6,10,6,5,0,65734.79
20062280230,13,6,10,6,5,0,65734.79
20062280250,17,6,5,6,5,1,25300.88
20062280250,16,6,5,6,5,1,25300.88
20062280250,11,6,5, ,5,1,25300.88
20062280260,16,6,10,6,2,0,50267.19
20062280280,28,6,3,6,4,0,103915.31
20062280320,46,6,11,5,4,0,122698.36
20062280320,18,6,11,6,4,0,122698.36
20062280320,16,6,11,6,4,0,122698.36
20062280360,12,6,10,6,6,2,184501.35
20062280360,10,6,10, ,6,2,184501.35
20062280360,6,6,10, ,6,2,184501.35
20062280370,6,6,11, ,4,2,50410.25
20062280380,11,6,10, ,5,3,248018.2
20062280380,7,6,10, ,5,3,248018.2
20062280390,40,6,10,1,2,0,336302.31
20062280400,9,6,9, ,4,2,156271.0
20062280410,7,6,5, ,4,2,13489.73
20062280420,15,6,5,6,4,1,18780.74
20062280460,22,6,10,6,3,0,67327.66
20062280480,20,6,8,6,5,0,27249.71
20062280480,16,6,8,6,5,0,27249.71
20062280480,12,6,8,6,5,0,27249.71
20062280520,14,6,6,6,7,2,30904.52
20062280530,18,6,5,6,10,3,42377.32
20062280530,8,6,5, ,10,3,42377.32
20062280540,7,6,1, ,8,3,27852.67
20062290040,7,6,4, ,5,1,31193.78
20062290050,8,6,3, ,10,6,18298.87
20062290050,6,6,3, ,10,6,18298.87
20062290050,5,6,3, ,10,6,18298.87
20062290060,13,6,3,6,5,2,23283.48
20062290060,8,6,3, ,5,2,23283.48
20062290070,13,6,4,6,3,0,11858.98
20062290120,9,6,3, ,5,2,22321.58
20062290120,17,6,3,6,5,2,22321.58
20062290160,5,6,10, ,4,2,21777.12
20062290180,13,6,4,6,5,1,32181.77
20062290180,13,6,4,6,5,1,32181.77
20062290190,13,6,5,6,4,1,28661.21
20062290190,8,6,5, ,4,1,28661.21
20062290210,6,6,6, ,3,1,24398.44
20062290220,8,6,5, ,2,1,13439.52
20062290240,9,6,5, ,3,1,35347.7
20062290270,24,6,9,5,2,0,46548.62
20062290340,8,6,3, ,9,4,19624.66
20062290380,11,6,3, ,5,3,19886.91
20062290380,7,6,3, ,5,3,19886.91
20062290430,26,6,5,6,3,0,142388.81
20062290460,14,6,11,6,4,0,209504.27
20062290480,25,6,9,6,5,0,179540.89
20062290480,19,6,9,6,5,0,179540.89
20062290530,9,6,5, ,5,3,11493.52
20062290540,12,6,3,6,6,1,30608.98
20062290540,10,6,3, ,6,1,30608.98
20062290550,11,6,5, ,3,1,18912.88
20062310020,13,6,3,6,3,1,45541.86
20062310020,11,6,3, ,3,1,45541.86
20062310040,20,6,3,1,4,0,51842.54
20062310070,5,6,3, ,3,1,50935.06
20062310100,23,6,10,6,1,0,13078.05
20062310101,23,6,10,6,1,0,19895.32
20062310102,22,6,10,6,1,0,14957.91
20062310110,7,6,5, ,4,2,35577.25
20062310130,18,6,5,6,4,0,33468.56
20062310130,15,6,5,6,4,0,33468.56
20062310140,13,6,10,6,3,1,62827.38
20062310140,7,6,10, ,3,1,62827.38
20062310150,9,6,8, ,2,1,33956.71
20062310160,9,6,5, ,3,1,15900.85
20062310190,18,6,11,6,5,0,73498.06
20062310190,16,6,11,6,5,0,73498.06
20062310200,15,6,6,6,4,0,34601.43
20062310220,50,6,11,5,5,0,98728.74
20062310300,23,6,1,6,7,0,35602.18
20062310310,8,6,3, ,4,1,35347.88
20062310320,19,6,4,6,3,0,26028.49
20062310321,13,6,6,6,4,0,11338.85
20062310321,12,6,6,6,4,0,11338.85
20062310330,11,6,3, ,4,2,12540.55
20062310370,15,6,10,6,5,2,46841.33
20062310370,9,6,10, ,5,2,46841.33
20062310380,8,6,3, ,3,1,11951.18
20062310400,6,6,1, ,3,1,8471.73
20062310420,21,6,6,5,4,0,80030.12
20062310450,8,6,4, ,9,3,24198.51
20062310450,6,6,4, ,9,3,24198.51
20062310470,5,6,1, ,10,1,20837.74
20062310500,8,6,4, ,10,3,20109.76
20062310500,10,6,4, ,10,3,20109.76
20062310510,7,6,3, ,3,1,7533.31
20062320010,21,6,6,6,5,1,68960.54
20062320010,18,6,6,6,5,1,68960.54
20062320020,5,6,4, ,5,2,15831.33
20062320030,16,6,3,6,6,2,21666.26
20062320030,14,6,3,6,6,2,21666.26
20062320030,11,6,3, ,6,2,21666.26
20062320030,8,6,3, ,6,2,21666.26
20062320050,5,6,8, ,4,2,18480.42
20062320070,5,6,4, ,5,1,7799.48
20062320100,9,6,4, ,7,2,4928.59
20062320100,5,6,4, ,7,2,4928.59
20062320110,11,6,3, ,8,2,7246.97
20062320110,8,6,3, ,8,2,7246.97
20062320130,6,6,4, ,6,2,28851.81
20062320150,21,6,3,6,8,1,18616.46
20062320150,19,6,3,6,8,1,18616.46
20062320150,7,6,3, ,8,1,18616.46
20062320170,23,6,4,6,9,3,148383.03
20062320170,19,6,4,6,9,3,148383.03
20062320230,17,6,7,6,5,1,80618.83
20062320230,13,6,7,6,5,1,80618.83
20062320230,9,6,7, ,5,1,80618.83
20062320240,18,6,4,6,3,0,25809.05
20062320260,11,6,7, ,5,2,117575.6
20062320260,9,6,7, ,5,2,117575.6
20062320260,13,6,7,6,5,2,117575.6
20062320280,8,6,3, ,4,1,72308.24
20062320290,7,6,5, ,4,2,25079.13
20062320330,8,6,5, ,3,1,23079.72
20062320390,6,6,5, ,3,1,12400.89
20062320400,7,6,5, ,5,2,42495.78
20062320400,16,6,5,6,5,2,42495.78
20062320440,14,6,3,6,5,1,18636.66
20062320440,12,6,3,6,5,1,18636.66
20062320440,9,6,3, ,5,1,18636.66
20062320490,10,6,6, ,2,1,43423.31
20062330010,10,6,8, ,6,3,34497.74
20062330020,13,6,8,6,7,2,91220.29
20062330020,11,6,8, ,7,2,91220.29
20062330040,17,6,5,6,3,0,47970.48
20062330040,13,6,5,6,3,0,47970.48
20062330070,24,6,5,6,8,0,41996.65
20062330070,23,6,5,6,8,0,41996.65
20062330070,21,6,5,6,8,0,41996.65
20062330070,19,6,5,6,8,0,41996.65
20062330070,13,6,5,6,8,0,41996.65
20062330090,14,6,10,6,4,0,31960.04
20062330100,26,6,10,5,1,0,14971.77
20062330110,18,6,10,6,4,0,77011.53
20062330110,12,6,10,6,4,0,77011.53
20062330120,27,6,4,5,4,0,18248.5
20062330120,23,6,4,5,4,0,18248.5
20062330120,17,6,4,5,4,0,18248.5
20062330130,24,6,7,6,5,0,32478.22
20062330130,18,6,7,6,5,0,32478.22
20062330130,12,6,7,6,5,0,32478.22
20062330140,13,6,5,6,5,1,78916.53
20062330140,8,6,5, ,5,1,78916.53
20062330170,19,6,6,6,4,0,92998.65
20062330190,32,6,9,6,3,0,38848.41
20062330190,13,6,9,6,3,0,38848.41
20062330190,12,6,9,6,3,0,38848.41
20062330200,16,6,6,6,2,0,14435.91
20062330220,33,6,5,5,3,1,45066.58
20062330220,33,6,5,5,3,1,45066.58
20062330230,24,6,8,6,2,0,32469.09
20062330280,26,6,9,3,2,1,36834.69
20062330330,8,6,6, ,3,1,39831.22
20062330340,12,6,1,6,6,0,32827.07
20062330420,10,6,1, ,6,1,11911.92
20062330430,24,6,3,6,7,1,39828.95
20062330440,8,6,3, ,5,2,6442.43
20062340010,13,6,3,6,8,2,69231.58
20062340010,11,6,3, ,8,2,69231.58
20062340010,5,6,3, ,8,2,69231.58
20062340040,5,6,4, ,4,2,10190.39
20062340110,5,6,6, ,4,2,22432.48
20062340120,8,6,4, ,7,3,29032.15
20062340120,6,6,4, ,7,3,29032.15
20062340140,23,6,10,5,3,1,39768.51
20062340160,5,6,5, ,4,1,21999.01
20062340170,5,6,3, ,5,2,13313.32
20062340180,6,6,4, ,5,3,8015.2
20062340210,6,6,4, ,5,4,22830.74
20062340230,6,6,4, ,5,3,5550.16
20062340250,6,6,4, ,5,2,6512.47
20062340270,7,6,3, ,5,2,8217.86
20062340290,8,6,1, ,6,4,6610.74
20062340290,6,6,1, ,6,4,6610.74
20062340310,17,6,5,6,5,2,30105.12
20062340310,9,6,5, ,5,2,30105.12
20062340320,19,6,10,6,4,0,149506.7
20062340330,17,6,6,6,4,1,42344.4
20062340330,11,6,6, ,4,1,42344.4
20062340370,23,6,1,6,6,2,43193.52
20062340370,9,6,1, ,6,2,43193.52
20062340370,8,6,1, ,6,2,43193.52
20062340380,12,6,3,6,5,2,25289.79
20062340380,9,6,3, ,5,2,25289.79
20062340380,5,6,3, ,5,2,25289.79
20062340400,22,6,9,5,2,0,19675.11
20062340430,9,6,5, ,6,3,62145.65
20062340430,6,6,5, ,6,3,62145.65
20062340460,8,6,4, ,6,3,3964.26
20062350010,5,6,5, ,4,2,24185.61
20062350020,16,6,7,6,5,0,37917.03
20062350020,12,6,7,6,5,0,37917.03
20062350030,7,6,5, ,5,2,30917.14
20062350030,5,6,5, ,5,2,30917.14
20062350050,6,6,5, ,4,2,32588.6
20062350060,22,6,9,6,1,0,22561.2
20062350070,22,6,9,6,1,0,14585.17
20062350090,20,6,5,6,5,0,49930.58
20062350090,15,6,5,6,5,0,49930.58
20062350130,6,6,10, ,3,1,88590.53
20062350150,17,6,10,6,4,0,57832.03
20062350150,12,6,10,6,4,0,57832.03
20062350160,20,6,6,6,4,0,32538.35
20062350160,13,6,6,6,4,0,32538.35
20062350160,12,6,6,6,4,0,32538.35
20062350170,15,6,4,6,6,2,19825.82
20062350170,11,6,4, ,6,2,19825.82
20062350170,10,6,4, ,6,2,19825.82
20062350180,16,6,5,6,4,0,50020.67
20062350190,7,6,3, ,5,2,26882.96
20062350190,5,6,3, ,5,2,26882.96
20062350200,12,6,5,6,3,0,14973.73
20062350230,10,6,5, ,4,2,62369.34
20062350230,6,6,5, ,4,2,62369.34
20062350240,17,6,3,6,8,2,47306.45
20062350240,12,6,3,6,8,2,47306.45
20062350250,8,6,4, ,3,2,44320.22
20062350260,10,6,1, ,12,4,25406.95
20062350260,7,6,1, ,12,4,25406.95
20062350260,5,6,1, ,12,4,25406.95
20062350260,5,6,1, ,12,4,25406.95
20062350310,6,6,5, ,6,2,6013.82
20062350321,5,6,3, ,5,3,30147.02
20062350322,6,6,5, ,2,1,8513.09
20062350340,5,6,4, ,9,4,18399.97
20062350340,8,6,4, ,9,4,18399.97
20062350370,5,6,7, ,7,3,18500.32
20062350420,19,6,3,6,5,0,31219.83
20062350430,12,6,4,6,5,0,64959.36
20062350450,19,6,5,6,6,1,32102.24
20062350450,17,6,5,6,6,1,32102.24
20062350450,15,6,5,6,6,1,32102.24
20062350450,9,6,5, ,6,1,32102.24
20062350460,13,6,7,6,5,1,43347.73
20062350460,9,6,7, ,5,1,43347.73
20062350480,10,6,5, ,4,2,33576.19
20062350480,7,6,5, ,4,2,33576.19
20062360010,11,6,3, ,6,2,68706.45
20062360010,5,6,3, ,6,2,68706.45
20062360040,17,6,3,6,4,0,47392.97
20062360060,6,6,6, ,4,1,98121.31
20062360070,17,6,8,6,7,3,27650.05
20062360070,8,6,8, ,7,3,27650.05
20062360070,6,6,8, ,7,3,27650.05
20062360070,18,6,8,6,7,3,27650.05
20062360180,17,6,3,6,5,1,31796.5
20062360180,6,6,3, ,5,1,31796.5
20062360230,17,6,4,6,6,2,18890.27
20062360230,15,6,4,6,6,2,18890.27
20062360260,8,6,10, ,3,1,106990.3
20062360270,11,6,6, ,5,2,49613.72
20062360270,12,6,6,6,5,2,49613.72
20062360270,8,6,6, ,5,2,49613.72
20062360280,16,6,3,6,6,2,20468.11
20062360290,12,6,3,6,4,1,26321.49
20062360290,10,6,3, ,4,1,26321.49
20062360310,25,6,7,6,4,0,119825.54
20062360360,11,6,9, ,3,1,74441.98
20062360370,15,6,3,6,6,2,31234.81
20062360370,9,6,3, ,6,2,31234.81
20062360370,7,6,3, ,6,2,31234.81
20062360400,16,6,3,6,6,1,27073.59
20062360400,17,6,3,6,6,1,27073.59
20062360400,11,6,3, ,6,1,27073.59
20062360410,7,6,4, ,10,3,7188.52
20062360410,6,6,4, ,10,3,7188.52
20062360420,6,6,5, ,6,4,6180.33
20062360440,7,6,8, ,5,3,2743.49
20062360440,5,6,8, ,5,3,2743.49
20062370010,21,6,4,6,4,0,41358.47
20062370010,16,6,4,6,4,0,41358.47
20062370030,10,6,3, ,7,2,57247.88
20062370030,7,6,3, ,7,2,57247.88
20062370050,6,6,1, ,4,3,13647.07
20062370070,5,6,10, ,5,2,122898.54
20062370080,22,6,4,6,3,0,19803.77
20062370110,8,6,3, ,8,5,20688.14
20062370110,5,6,3, ,8,5,20688.14
20062370160,7,6,4, ,5,3,3785.28
20062370180,21,6,7,6,6,1,23162.89
20062370180,12,6,7,6,6,1,23162.89
20062370180,6,6,7, ,6,1,23162.89
20062370210,14,6,8,6,4,1,48230.89
20062370210,5,6,8, ,4,1,48230.89
20062370220,24,6,6,6,3,0,45122.53
20062370220,22,6,6,6,3,0,45122.53
20062370230,19,6,6,6,4,1,37973.15
20062370230,10,6,6, ,4,1,37973.15
20062370240,13,6,7,6,5,1,16039.6
20062370240,12,6,7,6,5,1,16039.6
20062370240,10,6,7, ,5,1,16039.6
20062370270,6,6,7, ,4,2,52793.59
20062370280,7,6,1, ,3,1,11551.45
20062370290,19,6,4,6,6,0,26491.94
20062370290,18,6,4,6,6,0,26491.94
20062370290,13,6,4,6,6,0,26491.94
20062370320,11,6,5, ,5,3,38028.84
20062370320,9,6,5, ,5,3,38028.84
20062370340,8,6,4, ,7,3,22995.43
20062370340,5,6,4, ,7,3,22995.43
20062370350,7,6,8, ,3,1,356590.45
20062370370,7,6,4, ,4,1,19784.82
20062370390,9,6,8, ,6,1,38484.08
20062370460,7,6,8, ,3,1,45943.68
20062380010,10,6,5, ,6,4,21696.48
20062380010,8,6,5, ,6,4,21696.48
20062380040,15,6,5,6,4,1,20567.28
20062380040,9,6,5, ,4,1,20567.28
20062380050,50,6,10,1,4,2,156069.63
20062380050,38,6,10,1,4,2,156069.63
20062380050,7,6,10, ,4,2,156069.63
20062380060,5,6,11, ,3,1,57598.69
20062380070,13,6,3,6,3,0,19418.04
20062380080,34,6,6,5,5,1,16045.53
20062380080,5,6,6, ,5,1,16045.53
20062380100,9,6,6, ,6,4,92605.41
20062380100,5,6,6, ,6,4,92605.41
20062380110,7,6,4, ,6,2,11361.44
20062380120,6,6,5, ,4,2,8771.36
20062380130,9,6,3, ,6,2,38200.89
20062380130,5,6,3, ,6,2,38200.89
20062380170,8,6,3, ,9,4,13753.53
20062380170,6,6,3, ,9,4,13753.53
20062380170,5,6,3, ,9,4,13753.53
20062380180,8,6,4, ,7,2,10977.83
20062380210,5,6,6, ,7,2,72938.61
20062380230,13,6,8,6,6,3,42097.4
20062380230,7,6,8, ,6,3,42097.4
20062380230,5,6,8, ,6,3,42097.4
20062380240,14,6,4,6,9,3,38916.66
20062380240,13,6,4,6,9,3,38916.66
20062380240,12,6,4,6,9,3,38916.66
20062380240,11,6,4, ,9,3,38916.66
20062380240,8,6,4, ,9,3,38916.66
20062380240,6,6,4, ,9,3,38916.66
20062380280,16,6,7,6,4,0,71308.15
20062380280,12,6,7,6,4,0,71308.15
20062380290,13,6,9,6,3,0,62055.16
20062380320,36,6,8,1,2,0,25003.36
20062380330,13,6,3,6,7,4,16517.47
20062380330,10,6,3, ,7,4,16517.47
20062380330,9,6,3, ,7,4,16517.47
20062380420,8,6,5, ,4,2,46365.05
20062380460,10,6,7, ,5,3,43614.73
20062380470,16,6,5,6,7,1,59776.48
20062380470,13,6,5,6,7,1,59776.48
20062380470,9,6,5, ,7,1,59776.48
20062380490,11,6,4, ,2,1,28315.5
20062380500,6,6,5, ,4,2,44618.14
20062390010,47,6,4,5,9,2,45372.15
20062390010,19,6,4,1,9,2,45372.15
20062390020,20,6,5,6,1,0,22064.6
20062390030,13,6,7,6,5,2,40253.49
20062390030,9,6,7, ,5,2,40253.49
20062390040,15,6,1,6,9,2,49050.72
20062390040,13,6,1,6,9,2,49050.72
20062390070,11,6,1, ,2,1,11035.34
20062390080,6,6,4, ,5,3,7781.29
20062390100,20,6,4,6,7,2,37954.81
20062390100,10,6,4, ,7,2,37954.81
20062390120,16,6,8,6,1,0,47410.92
20062390160,23,6,3,6,6,0,33926.03
20062390160,19,6,3,6,6,0,33926.03
20062390160,17,6,3,6,6,0,33926.03
20062390160,13,6,3,6,6,0,33926.03
20062390230,25,6,10,5,2,0,70029.69
20062390270,5,6,5, ,4,2,27594.58
20062390280,16,6,4,6,2,0,25188.02
20062390290,19,6,7,6,5,0,38760.4
20062390290,17,6,7,6,5,0,38760.4
20062390290,15,6,7,6,5,0,38760.4
20062390320,7,6,4, ,7,2,11303.93
20062390360,8,6,3, ,10,5,15716.94
20062390360,6,6,3, ,10,5,15716.94
20062390400,16,6,5,6,7,0,12213.91
20062390410,5,6,5, ,4,2,6949.58
20062390460,22,6,3,5,4,2,8221.92
20062410020,7,6,3, ,10,5,10608.86
20062410020,5,6,3, ,10,5,10608.86
20062410030,5,6,1, ,5,3,5826.1
20062410040,8,6,3, ,9,4,16534.54
20062410040,5,6,3, ,9,4,16534.54
20062410090,8,6,4, ,10,3,12223.92
20062410130,8,6,4, ,6,3,23302.98
20062410140,7,6,3, ,5,3,8556.48
20062410140,5,6,3, ,5,3,8556.48
20062410160,12,6,4,6,15,8,14253.34
20062410160,8,6,4, ,15,8,14253.34
20062410160,7,6,4, ,15,8,14253.34
20062410160,9,6,4, ,15,8,14253.34
20062410170,14,6,3,6,7,2,37561.79
20062410170,13,6,3,6,7,2,37561.79
20062410170,12,6,3,6,7,2,37561.79
20062410170,10,6,3, ,7,2,37561.79
20062410190,18,6,10,6,4,0,63326.02
20062410190,16,6,10,6,4,0,63326.02
20062410200,14,6,5,6,6,1,25130.96
20062410200,14,6,5,6,6,1,25130.96
20062410200,11,6,5, ,6,1,25130.96
20062410210,6,6,7, ,4,2,13215.68
20062410220,7,6,3, ,3,2,7191.24
20062410280,6,6,5, ,4,2,32847.74
20062410290,8,6,6, ,5,1,45410.24
20062410300,11,6,1, ,5,2,22857.19
20062410310,6,6,5, ,6,3,25235.66
20062410320,20,6,3,6,4,0,49234.22
20062410340,16,6,9,6,5,1,143268.37
